question_id,exam_type,subject,topic,subtopic,difficulty,year,passage_id,question_text,image_url,option_a,option_b,option_c,option_d,correct_option,explanation,tags,source,status
GEO-J00656,JAMB,Geography,,,medium,,,The world's busiest seaport is?,,Kobe,Rotterdam,Bombay,London,,,jamb-archive|needs-key,past-question,draft
GEO-J00657,JAMB,Geography,,,medium,,,Industrialization mostly helps developing countries to?,,diversify their economy,acquire greatness,put their resources together,develop infrastructure,,,jamb-archive|needs-key,past-question,draft
GEO-J00658,JAMB,Geography,,,medium,,,A major physical factor restricting the the cultivation of perennial crops in the Sudan savanna of Nigeria?,,seasonal regime of the streams,menace of pests,seasonal pattern of rainfall,sandy nature of the soil,,,jamb-archive|needs-key,past-question,draft
GEO-J00659,JAMB,Geography,,,medium,,,The major primary activity in a coniferous forest is?,,paper manufacturing,lumbering,hunting,furniture making,,,jamb-archive|needs-key,past-question,draft
GEO-J00660,JAMB,Geography,,,medium,,,The state in Nigeria most vulnerable to drought and desertification is?,,Kaduna,Niger,Adamawa,Yobe,,,jamb-archive|needs-key,past-question,draft
GEO-J00661,JAMB,Geography,,,medium,,,The low level of economic development in the Chad Basin of Nigeria is owing to its?,,rugged topography,overpopulation,altitude,harsh climate,,,jamb-archive|needs-key,past-question,draft
GEO-J00662,JAMB,Geography,,,medium,,,The Eungu-Nsukka plateau in Nigeria is an example of?,,volcanic plateau,dissected plateau,tectonic plateau,intermontane plateau,,,jamb-archive|needs-key,past-question,draft
GEO-J00663,JAMB,Geography,,,medium,,,The first railway line that was built in Nigeria was from?,,Lagos to Kano,Lagos to Maiduguri,Zaria to Kaura Namoda,Kaduna to Jos,,,jamb-archive|needs-key,past-question,draft
GEO-J00664,JAMB,Geography,,,medium,,,The most important use of rocks in Nigeria is for?,,revenue generation,building,export,tourism,,,jamb-archive|needs-key,past-question,draft
GEO-J00665,JAMB,Geography,,,medium,,,The craft industry associated with the late Ladi Kwali in Nigeria is?,,weaving,pottery,carving,dyeing,,,jamb-archive|needs-key,past-question,draft
GEO-J00666,JAMB,Geography,,,medium,,,The best way to promote industrialization in Nigeria is through the development of?,,iron and steel processing,automobile manufacturing,textile manufacturing,cassava processing,,,jamb-archive|needs-key,past-question,draft
GEO-J00667,JAMB,Geography,,,medium,,,"An area in Shaba province in the Democratic Republic of Congo, known for the production of copper, is?",,Ndola,Nchanga,Lumumbashi,Chibuluma,,,jamb-archive|needs-key,past-question,draft
GEO-J00668,JAMB,Geography,,,medium,,,A country in Africa with little or more potential for hydro-electricity generation is?,,Sudan,Liberia,Mozambique,Mauritania,,,jamb-archive|needs-key,past-question,draft
GEO-J00669,JAMB,Geography,,,medium,,,An example of a man-made lake is?,,Lake Tanganyika,Lake Volta,Lake Victoria,Lake Chad,,,jamb-archive|needs-key,past-question,draft
GEO-J00670,JAMB,Geography,,,medium,,,Which of the following systems provides both irrigation water and hydro-electricity?,,Gezira,Aswan,Shiroro,Volta,,,jamb-archive|needs-key,past-question,draft
GEO-J00671,JAMB,Geography,,,medium,,,An Africa city located within the Mediterranean climatic zone is?,,Dakar,Addis Ababa,Cape Town,Mombasa,,,jamb-archive|needs-key,past-question,draft
GEO-J00672,JAMB,Geography,,,medium,,,The main factor that is responsible for the relatively cool temperatures in East Africa is?,,ocean current,latitude,altitude,air mass,,,jamb-archive|needs-key,past-question,draft
GEO-J00673,JAMB,Geography,,,medium,,,Proportional circles are commonly used to illustrate,,Population distribution,Information on transport,Relative amount of traffic,Amount of rainfall,,,jamb-archive|needs-key,past-question,draft
GOV-J00444,JAMB,Government,,,medium,2001,,Power differs from influence in that it is,,persuasive while influence is directive,coercive while influence is harmful,coercive while influence is persuasive,arrogant while influence is corruptive,,,jamb-archive|needs-key,past-question,draft
GOV-J00445,JAMB,Government,,,medium,2001,,The standing committee of a legislature is one,,whose member stand while delibrating,that has statutory responsibities,that perform adhoc functions,that has legislators as members.,,,jamb-archive|needs-key,past-question,draft
GOV-J00446,JAMB,Government,,,medium,2001,,"Where the constitution is supreme, unconstitutional acts of the executive and the legislature can be checked by the courts through",,recall,judicial review,vote of no confidence,impeachment.,,,jamb-archive|needs-key,past-question,draft
GOV-J00447,JAMB,Government,,,medium,2001,,The central decision-making organ of a confederation is made up of,,technocrats appointed by the units,politicians elected from the confederal constituencies,politicians nominated by the government of member states,representatives of pressure groups.,,,jamb-archive|needs-key,past-question,draft
GOV-J00448,JAMB,Government,,,medium,2001,,Which of the following is true of a parliamentary system of government?,,clear seperation of government organs.,strict operation of bicameral legislature.,removal of government by impeachment.,adherence to majority rule.,,,jamb-archive|needs-key,past-question,draft
GOV-J00449,JAMB,Government,,,medium,2001,,A major feature of authoritarianism is that government is,,consensual,personalized,centralized,decentralized.,,,jamb-archive|needs-key,past-question,draft
GOV-J00450,JAMB,Government,,,medium,2001,,"The central point of capitalism, as expounded by Karl Marx, is that",,capitalist profit is the surplus value obtained from workers labour,workers are inherently incapable of being owners of their labour,capitalists shall always increase worker earning capacity through wages,capitslists shall always readily consent to workers welfare demands.,,,jamb-archive|needs-key,past-question,draft
GOV-J00451,JAMB,Government,,,medium,2001,,An important function of a constitution is that it,,provide a framework for the study of government,facilities cross-fertilization of ideas of governance,serves as the fountain head of authority for the exercise of power,promotes citizen participation in government and administration.,,,jamb-archive|needs-key,past-question,draft
GOV-J00452,JAMB,Government,,,medium,2001,,"when a bill passed by the legislature is vetoed by the executive, the action underscores the principle",,probity and accountability,separation of powers,collective responsibility,checks and balances.,,,jamb-archive|needs-key,past-question,draft
GOV-J00453,JAMB,Government,,,medium,2001,,One of the advantages of a bicameral over a unicameral legislature is that it,,is cheap to maintain,promotes social equality,takes less time for the bills to be passed,prevents the passage of ill-considered bills.,,,jamb-archive|needs-key,past-question,draft
GOV-J00454,JAMB,Government,,,medium,2001,,The manipulation of boundaries of constituencies in order to win more seats is called,,devolution,rigging,gerrymandering,delimitation,,,jamb-archive|needs-key,past-question,draft
GOV-J00455,JAMB,Government,,,medium,2001,,Associational interest groups are organized to,,further the interest of members,specifically lobby the government,support the government,achieve goals affecting other associations.,,,jamb-archive|needs-key,past-question,draft
GOV-J00456,JAMB,Government,,,medium,2001,,Public opinion is a view that is,,held by the majority,active in the public realm,widely publicized,no longer a secret.,,,jamb-archive|needs-key,past-question,draft
GOV-J00457,JAMB,Government,,,medium,2001,,The political neutrality of civil servants implies that they,,are not allowed to join any organisation or group,have no dealings with politicians,are not allowed to be involved in partisan politics,are not allowed to vote.,,,jamb-archive|needs-key,past-question,draft
GOV-J00458,JAMB,Government,,,medium,2001,,The western zone of the Sokoto caliphate was administered from,,kebbi,Ilorin,Bida,Gwandu,,,jamb-archive|needs-key,past-question,draft
GOV-J00459,JAMB,Government,,,medium,2001,,The method used by the British to facilitate the administration of Southern Nigeria was,,persuation,dialogue,divide and rule,trade association.,,,jamb-archive|needs-key,past-question,draft
GOV-J00460,JAMB,Government,,,medium,2001,,A major function of the warrant chiefs was to,,prevent tribal wars,supervise native courts and markets,stop ritual killings,take charge of local administration.,,,jamb-archive|needs-key,past-question,draft
GOV-J00461,JAMB,Government,,,medium,2001,,The central legislature of Nigeria became bicameral in,,1960,1951,1959,1963,,,jamb-archive|needs-key,past-question,draft
GOV-J00462,JAMB,Government,,,medium,2001,,Which of these constitutions recognized local government as a third tier of government in Nigeria?,,1946 Constitution.,1960 Constitution.,1963 Constitution.,1979 Constitution.,,,jamb-archive|needs-key,past-question,draft
GOV-J00463,JAMB,Government,,,medium,2001,,"Under the 1963 constitution, items not listed in the exclusive and concurrent list were within the exclusive competence of the",,Executive,federal parliament,regional legislatures,judiciary,,,jamb-archive|needs-key,past-question,draft
GOV-J00464,JAMB,Government,,,medium,2001,,"Before Nigeria became a republic, the highest body charged with the administrator of justice was the",,Privy council,High court,Supreme court,Court of appeal,,,jamb-archive|needs-key,past-question,draft
GOV-J00465,JAMB,Government,,,medium,2001,,The equivalent of the commissioner at the local government level is the,,Executive chairman,Secretary,Councilor,Supervisory councillor,,,jamb-archive|needs-key,past-question,draft
GOV-J00466,JAMB,Government,,,medium,2001,,The president of Nigeria is advised on the sovereignty and territorial integrity of the country by the,,National Secrurity Council,National Defense Council,Council of state,Federal Executive Council,,,jamb-archive|needs-key,past-question,draft
GOV-J00467,JAMB,Government,,,medium,2001,,The Nigerian Youth Movement collapsed as the result of,,its failure to win election,shortage of funds to run its affairs,the harassment of its leadership by government.,the breakup of its leadership.,,,jamb-archive|needs-key,past-question,draft
GOV-J00468,JAMB,Government,,,medium,2001,,The first restructure of the Nigerian Federation took place with the,,creation of mid-west Region in 1963,abolition of federalism in 1966,military counter-coup in 1966,creation of states in 1967,,,jamb-archive|needs-key,past-question,draft
GOV-J00469,JAMB,Government,,,medium,2001,,The land use decree of 1978 vested the ownership of land in Nigeria in the,,local chiefs,local governments,state governments,federal governments,,,jamb-archive|needs-key,past-question,draft
GOV-J00470,JAMB,Government,,,medium,2001,,The main source of financing local government in Nigeria is,,internal revenue generation,statutory revenue allocation,special state grants,grants-in-aid,,,jamb-archive|needs-key,past-question,draft
GOV-J00471,JAMB,Government,,,medium,2001,,The most remarkable legacy of the 1976 Local Government Reform in Nigeria was the introduction of,,the office of sole administrators,caretaker management committees,uniformity in struture and functions,the third tier of government.,,,jamb-archive|needs-key,past-question,draft
GOV-J00472,JAMB,Government,,,medium,2001,,The major factor that influenced the formulation of Nigerian foreign policy in the First Republic was,,geographical location,the colonial legacy,economic consideration,the parliamentary system,,,jamb-archive|needs-key,past-question,draft
GOV-J00473,JAMB,Government,,,medium,2001,,The Barclay's Bank and the British Petroleum Company in Nigeria were nationalised in the late 1970's for transacting business with,,France,South Africa,Portugal,Libya,,,jamb-archive|needs-key,past-question,draft
GOV-J00474,JAMB,Government,,,medium,2001,,South-South cooperation is a major policy plan on which Nigeria bases her relations with,,developed countries,countries of the southern hemisphere,developing countries,member countries of OAU,,,jamb-archive|needs-key,past-question,draft
GOV-J00475,JAMB,Government,,,medium,2001,,Nigeria's recognition of the Popular Movement for the Liberation of Angola to lead that country was made under,,General Yakubu Gowon,General Murtala Mohammed,General Muhammadu Buhari,General Ibrahim Babangida,,,jamb-archive|needs-key,past-question,draft
GOV-J00476,JAMB,Government,,,medium,2001,,The first Nigerian Permanent Representative to the United Nations was,,Alhaji Yusuf Maitama Sule,General Joseph Garba,Professor Ibrahim Gambari,Chief Samuel Adebo,,,jamb-archive|needs-key,past-question,draft
GOV-J00477,JAMB,Government,,,medium,2001,,"In 1981, Nigeria participated in an Organization of African Unity peace-keeping force to replace Libyan forces in",,Somalia,Chad,Ethiopia,Zaire,,,jamb-archive|needs-key,past-question,draft
GOV-J00478,JAMB,Government,,,medium,2001,,"During the Civil War, the major power that expressed moral support for Biafra's self-determination was",,France,China,the United States,Great Britain,,,jamb-archive|needs-key,past-question,draft
GOV-J00479,JAMB,Government,,,medium,2001,,The major demand of the Third World countries on the United Nations in recent times is the,,expansion of the permanent membership of the security Council,post of the Secretary-General of the organization,withdrawal of the veto power from the security council,enforcement of resolutions on the super powers,,,jamb-archive|needs-key,past-question,draft
GOV-J00480,JAMB,Government,,,medium,2001,,Which of the following is the function of the Council of the Ministers of the O.A.U,,Cordinating of the general policy of the organization,Directing the finances of the organization,Preparing the agenda of the organization's meetings,Reviewing the functions and activities of other organs of the organizations,,,jamb-archive|needs-key,past-question,draft
GOV-J00481,JAMB,Government,,,medium,2001,,Nigeria's departure from pro-west policy during the Murtala Muhammed regime was as a result of,,the economic interest of the West in Nigeria,Nigeria's increased international influence,the growing trade between Nigeria and the East,Nigeria's concern for decolonization in Africa,,,jamb-archive|needs-key,past-question,draft
GOV-J00482,JAMB,Government,,,medium,,,Delegated legislature becomes unavoidable when,,legislators cannot reach a consensus,issues under consideration are personal,issues under consideration are technical,legislators have to proceed on a recess.,,,jamb-archive|needs-key,past-question,draft
GOV-J00483,JAMB,Government,,,medium,,,One major disadvantage of public opinion is that,,the critics of government policies are always harassed,a vocal minority claims to represent the majority,gossip and rumours thrive,leaders are unncessarily criticized.,,,jamb-archive|needs-key,past-question,draft
GOV-J00484,JAMB,Government,,,medium,,,Citizenship in a modern state expresses the status of a person who possesses,,full political rights,some religious rights,social right only,exclusive economic rights.,,,jamb-archive|needs-key,past-question,draft
GOV-J00485,JAMB,Government,,,medium,,,Communism is a system which recognizes,,class stratification,the existence of the state,the existence of the individual,the ability of the individual,,,jamb-archive|needs-key,past-question,draft
GOV-J00486,JAMB,Government,,,medium,,,The structure of the civil service is based on,,lateral organisation,merit system,patronage system,hierachical organisation,,,jamb-archive|needs-key,past-question,draft
GOV-J00487,JAMB,Government,,,medium,,,A common feature of a multi-party system is that government is formed by,,the major political party,all the registered political parties,a coalition of political parties,the party with the highest votes.,,,jamb-archive|needs-key,past-question,draft
GOV-J00488,JAMB,Government,,,medium,,,"To qualify for absorption into the administration cadre of the civil service in Nigeria, an applicant must be",,knowledgable in civil services rule,a holder of a first university degree,specifically trained in public administration,a senior civil serv.ant,,,jamb-archive|needs-key,past-question,draft
GOV-J00489,JAMB,Government,,,medium,,,The final interpretation pf the provisions of a federal constitution is vested in the,,head of state,council of state,highest legislative body,highest court of the land .,,,jamb-archive|needs-key,past-question,draft
GOV-J00490,JAMB,Government,,,medium,,,A major issue that distinguishes pressure groups from political parties is,,membership drive,the objective,the voting pattern,idealogy.,,,jamb-archive|needs-key,past-question,draft
GOV-J00491,JAMB,Government,,,medium,,,Proportional representation is a system of allocating seats in the legislature based on,,gender participation in polities,an area,contribution to the national economy,total votes in an election.,,,jamb-archive|needs-key,past-question,draft
GOV-J00492,JAMB,Government,,,medium,,,The application of the principle of separation of powers seems impracticable because powers is,,delegated,centralized,fused,separated,,,jamb-archive|needs-key,past-question,draft
GOV-J00493,JAMB,Government,,,medium,,,A major consequence of proportional representation is that it,,reduces the chances of political instability,favours the development of a two-party system,discourages voting along ethnic lines,encourages the proliferation of parties,,,jamb-archive|needs-key,past-question,draft
GOV-J00494,JAMB,Government,,,medium,,,Oligarchy is a form of government which,,enhances the interest of the ruling few,enhances the electoral chances of the majority,disregards the views of the minority,protects the interest of the common people,,,jamb-archive|needs-key,past-question,draft
GOV-J00495,JAMB,Government,,,medium,,,Centralization of power is the basic feature of,,federalism,a confederation,a presidential system,a unitary government,,,jamb-archive|needs-key,past-question,draft
GOV-J00496,JAMB,Government,,,medium,,,A law passed by the legislature and assented by the executive is,,an act,a presidential proclamation,a decree,a legislative order,,,jamb-archive|needs-key,past-question,draft
GOV-J00497,JAMB,Government,,,medium,,,One of the features of a sovereign state is that it,,has the capacity to defend itself from external aggression,has a large number of soldiers,practises the presidential system of government,is not indebted to other countries,,,jamb-archive|needs-key,past-question,draft
GOV-J00498,JAMB,Government,,,medium,,,A major way of maintaining confidence in the electoral process is by ensuring that,,electoral officers are regularly trained,elections are conducted in a free and fair atmosphere,unlimited franchise is made available,elections are conducted as and when due,,,jamb-archive|needs-key,past-question,draft
GOV-J00499,JAMB,Government,,,medium,,,The principle of checks and balances reinforces separation of powers in order to,,protect the powers of the executive,make the legislature more powerful,prevent an unconstituional change of government,prevent the emergence of dictatorship,,,jamb-archive|needs-key,past-question,draft
GOV-J00500,JAMB,Government,,,medium,,,Legislative control of public corporation in Nigeria is effected through,,the dissolution of their management,the reorganization of their boards,acts of the National Assembly,bye-laws,,,jamb-archive|needs-key,past-question,draft
GOV-J00501,JAMB,Government,,,medium,,,The Ibadan Conference of 1950 was convened to discuss the provisions of the,,Macpherson Constitution,Clifford Constituiton,Lyttelton Constitution,Richards Constitution,,,jamb-archive|needs-key,past-question,draft
GOV-J00502,JAMB,Government,,,medium,,,The fees collected by local governments at motor parks represents,,levies,fines,income tax,user charge,,,jamb-archive|needs-key,past-question,draft
GOV-J00503,JAMB,Government,,,medium,,,The first Nigerian constitution to provide for the fundamental objectives and directive principles of state policy was the,,1979 Constitution,1989 Constitution,1999 Constitution,1960 Constitution,,,jamb-archive|needs-key,past-question,draft
GOV-J00504,JAMB,Government,,,medium,,,The body set up to review the revenue allocation formula in 1980 was the,,Udoji Commission,Okigbo Commission,Dina Commission,Adebo Commission,,,jamb-archive|needs-key,past-question,draft
GOV-J00505,JAMB,Government,,,medium,,,"In pre-colonial Igbo society, decisions on public issues were reached mainly through",,the oracles,consensus,imposition,majority votes,,,jamb-archive|needs-key,past-question,draft
GOV-J00506,JAMB,Government,,,medium,,,The main duty of the Local Government Service is to,,supervise and manage the affairs of local governments,create job opportunities at the local level,handle requests for the creation of more local governments,coduct elections into local councils,,,jamb-archive|needs-key,past-question,draft
GOV-J00507,JAMB,Government,,,medium,,,The constitution that introduced restricted franchise into Nigerian politics was the,,Independence Constitution,Lyttelton Constitution,Richards Constitution,Clifford Constitution,,,jamb-archive|needs-key,past-question,draft
GOV-J00508,JAMB,Government,,,medium,,,"In Nigeria,the Council of State was first created by",,General Murtala Muhammed,General Olusegun Obasanjo,Major-General Aguiyi Ironsi,General Yakubu Gowon,,,jamb-archive|needs-key,past-question,draft
GOV-J00509,JAMB,Government,,,medium,,,The leading agent in the expansion of British influence in Northern Nigeria in the 1890s was the,,British Consul in Calabar,Royal West African Frontier Force,British Consul in Lagos,Royal Niger Company,,,jamb-archive|needs-key,past-question,draft
GOV-J00510,JAMB,Government,,,medium,,,The emirate system of administration can be likened to,,confederal system of government,unitary system of government,federal system of government,constitutional monarchy,,,jamb-archive|needs-key,past-question,draft
GOV-J00511,JAMB,Government,,,medium,,,The abolition of the state ministries of local governments in 1989 entails that local governments,,are equal to the states,have more control over their funds,no longer have anything to do with state governments,are no longer surbodinates to state governments,,,jamb-archive|needs-key,past-question,draft
GOV-J00512,JAMB,Government,,,medium,,,One major factor that differentiates the presidential from the parliamentary system is,,separation of powers,judicial independence,passage of bills,party system,,,jamb-archive|needs-key,past-question,draft
GOV-J00513,JAMB,Government,,,medium,,,The main legislative body in Nigeria between 1966 and 1975 was the,,Supreme Military Council,Armed Forces Ruling Council,Provisional Ruling Council,National Security Council,,,jamb-archive|needs-key,past-question,draft
GOV-J00514,JAMB,Government,,,medium,,,Nigeria formally became a federation in,,1960,1963,1914,1946,,,jamb-archive|needs-key,past-question,draft
GOV-J00515,JAMB,Government,,,medium,,,The United Nations charter is an instrument that,,sets out the rights and obligations of member states,provides for funding of memeber states,facilitates the resolution of disputes among member states,determines the admission of member states,,,jamb-archive|needs-key,past-question,draft
GOV-J00516,JAMB,Government,,,medium,,,The most active organ of the Economic Community of West African States is the,,Tribunal of the Community,Technical and Specialized Commission,Authority of Heads of State and Government,Council of Ministers,,,jamb-archive|needs-key,past-question,draft
GOV-J00517,JAMB,Government,,,medium,,,The group of states that conceived the idea of the United Nations Organization included,,"the USSR,Italy,the UK and China","Italy,the UK, France and Japan","the USA,the USSR,the UK and China","France,the USA,Canada and Japan",,,jamb-archive|needs-key,past-question,draft
GOV-J00518,JAMB,Government,,,medium,,,The impact of the Commonwealth of Nations is felt most in the area of,,diplomatic cooperation,economic cooperation,cultural cooperation,military cooperation,,,jamb-archive|needs-key,past-question,draft
GOV-J00519,JAMB,Government,,,medium,,,The greatest criticism of the Security Council of the UNO is that it,,has no standing army,is not representative enough,undermines the General Assembly,has exclusive veto power,,,jamb-archive|needs-key,past-question,draft
GOV-J00520,JAMB,Government,,,medium,,,Professor Ibrahim Gambari is the Special Assistant to the United Nations Secretary General on,,African affairs,political and social matters,the Economic Commission of Africa,security matters,,,jamb-archive|needs-key,past-question,draft
GOV-J00521,JAMB,Government,,,medium,,,Who among the following served as Secretary General of OPEC?,,Jibril Aminu,Aret Adams,Dan Etete,Rilwanu Lukman,,,jamb-archive|needs-key,past-question,draft
GOV-J00522,JAMB,Government,,,medium,,,Nigeria's active role in the liberation of some countries in Southern Africa earned her,,the chairmanship of the Eminent Persons Group,membership of SADC,recognition as the giant of Africa,the status of a frontline state,,,jamb-archive|needs-key,past-question,draft
GOV-J00523,JAMB,Government,,,medium,,,Which of these international finance agencies is Nigeria a member of,,The London Club,The Infrastructural Development Fund,The Paris Club,The Interational Monetary Fund,,,jamb-archive|needs-key,past-question,draft
GOV-J00524,JAMB,Government,,,medium,,,"In a parliamentary system,the functions of the head of state and the head of government are vested in",,the inner cabinet,an indidvidual,two different individuals,the ministerial council,,,jamb-archive|needs-key,past-question,draft
GOV-J00525,JAMB,Government,,,medium,,,A collegial executive is a government in which power is vested in a,,president,monarch,commitee,parliament,,,jamb-archive|needs-key,past-question,draft
GOV-J00526,JAMB,Government,,,medium,,,The unrestrained power of the state over its citizens is underlined by,,sovereignty,nationalism,self-determination,patriotism,,,jamb-archive|needs-key,past-question,draft
GOV-J00527,JAMB,Government,,,medium,,,Removal by impeachment applies to the position of a,,president,chief judge,prime minister,cabinet minister,,,jamb-archive|needs-key,past-question,draft
GOV-J00528,JAMB,Government,,,medium,,,The independence of the Judiciary can be undermined through the,,politicization of the appointment of judges,appointment of the minister of justice as the Attorney-General,confirmation of the appointment of judges by the legislature,payment of the salaries of judicial officers by the government,,,jamb-archive|needs-key,past-question,draft
GOV-J00529,JAMB,Government,,,medium,,,The best form of government for a heterogeneous society is a,,quasi-federal system,federal system,confederal system,unitary system,,,jamb-archive|needs-key,past-question,draft
GOV-J00530,JAMB,Government,,,medium,,,Capitalism is a system of economic organization based on,,a mixed economy that takes all ineterests into consideration,individual ownership of the means of production,very fair distribution of the means of production,trading among people who own and control their items of trade,,,jamb-archive|needs-key,past-question,draft
GOV-J00531,JAMB,Government,,,medium,,,Election as a political process is significant because it,,is associated with campaigns for public office,facilitates the recall process,facilitates constitutional change of government,enables citizens to vote,,,jamb-archive|needs-key,past-question,draft
GOV-J00532,JAMB,Government,,,medium,,,Associations whose main interest is to influence public policies without having to capture power are,,communal groups,trade unions,political parties,pressure groups,,,jamb-archive|needs-key,past-question,draft
GOV-J00533,JAMB,Government,,,medium,,,Constitutional disputes in states with written constitutions are resolved by,,ombudsman,judiciary,electorate,legislature,,,jamb-archive|needs-key,past-question,draft
GOV-J00534,JAMB,Government,,,medium,,,Public opinion becomes politically relevant when it,,criticises people in power,influences the decision of government,aggregates views and interests,is in support of government,,,jamb-archive|needs-key,past-question,draft
GOV-J00535,JAMB,Government,,,medium,,,Socialism is a mode of production based on,,state state ownership of the means of production,collective ownership of the means of production,national ownership of the means of productions,mixed ownership of means of production,,,jamb-archive|needs-key,past-question,draft
GOV-J00536,JAMB,Government,,,medium,,,The civil service embraces all workers in,,all private corporations,publica and private companies,government ministries,public corporations,,,jamb-archive|needs-key,past-question,draft
GOV-J00537,JAMB,Government,,,medium,,,What distinguishes a political party from other social institutions is the desire to,,influence the international community on local issues,promote the interest of party members,win elections and form a government,influence government policies in certain directions,,,jamb-archive|needs-key,past-question,draft
GOV-J00538,JAMB,Government,,,medium,,,The operation of the rule of law is undermined by the,,unfriendly attitude of pressure groups,existence of administrative tribunals and special immunities,conspiracy by the two-houses of the legislature to impeach the president,inability of the press to discharge its responsibilities,,,jamb-archive|needs-key,past-question,draft
GOV-J00539,JAMB,Government,,,medium,,,The type of government operated in Nigeria between October 1st 1979 to December 31st 1983 is called a,,collegial system of government,presidential system of government,unitary system of government,parliamentary system of government,,,jamb-archive|needs-key,past-question,draft
GOV-J00540,JAMB,Government,,,medium,,,The Arthur Richards Constitution was designed to last for,,nine years,five years,twelve years,six years,,,jamb-archive|needs-key,past-question,draft
GOV-J00541,JAMB,Government,,,medium,,,"In the Pre-colonial Igbo society,the maintenance of peace and order was,the function of the",,assembly of ezes,clan elders,age-grades,assembly of title holders,,,jamb-archive|needs-key,past-question,draft
GOV-J00542,JAMB,Government,,,medium,,,The smooth operation of the civil service in Nigeria is mostly hampered by,,inadequate training of personnel,corruption and inefficiency,debt burden and redundancy,poor infrastructure,,,jamb-archive|needs-key,past-question,draft
GOV-J00543,JAMB,Government,,,medium,,,The Eastern and Western regions of Nigeria achieved the status of self-government is,,1959,1957,1950,1955,,,jamb-archive|needs-key,past-question,draft
GOV-J00544,JAMB,Government,,,medium,,,One of the legacies of pre-colonial Nigeria destroyed by the British was the,,peace and harmony in the land,indigenous cultures of the people,education of the local people,nation's farmlands,,,jamb-archive|needs-key,past-question,draft
GOV-J00545,JAMB,Government,,,medium,,,The 1979 Constitution established the,,National Human Rights Commission,National Population Commission,Federal Road Safety Commission,Federal Civil Defense Corps,,,jamb-archive|needs-key,past-question,draft
GOV-J00546,JAMB,Government,,,medium,,,The expenditure of public funds by the executive in Nigeria is controlled by the,,judiciary,ministry of finance,legislature,president,,,jamb-archive|needs-key,past-question,draft
GOV-J00547,JAMB,Government,,,medium,,,The most important challenge facing the Fourth Republic is,,the need to develop Nigeria culturally,the successful conduct of the 2003 election,how to develop Nigeria's social institutions,how to deal with the military,,,jamb-archive|needs-key,past-question,draft
GOV-J00548,JAMB,Government,,,medium,,,The Bureau for Public Enterprises is charged with the responsibility for,,privatization and commercialization,generating revenue,eradicating poverty,providing employment opportunities,,,jamb-archive|needs-key,past-question,draft
GOV-J00549,JAMB,Government,,,medium,,,Financial allocations to local governments by the federal or the state government to supplement the cost of a project is called,,revenue allocation,reimbursement,statutory allocation,matching grant,,,jamb-archive|needs-key,past-question,draft
GOV-J00550,JAMB,Government,,,medium,,,A problem of Nigeria federalism that was resolved by the supreme court between the federal government and littoral states centered on resource,,maximization,generation,derivation,control,,,jamb-archive|needs-key,past-question,draft
GOV-J00551,JAMB,Government,,,medium,,,The military Head of State during the Third Republic was,,General Olusegun Obasanjo,General Ibrahim Babangida,General Murtala Muhammed,General Sani Abacha,,,jamb-archive|needs-key,past-question,draft
GOV-J00552,JAMB,Government,,,medium,,,"In the First Republic,politics in the Northern region was dominated by the",,NEPU,UMBC,NCNC,NPC,,,jamb-archive|needs-key,past-question,draft
GOV-J00553,JAMB,Government,,,medium,,,One of the reasons advanced for the overthrow of the Gowon Regime was its failure to,,honour the promise to hand over power,promote some officers by the armed forces,try politicians in detention,create new states,,,jamb-archive|needs-key,past-question,draft
GOV-J00554,JAMB,Government,,,medium,,,The 1976 Reforms have been most beneficial to the,,Nigerian police,federal government,local government,civil service,,,jamb-archive|needs-key,past-question,draft
GOV-J00555,JAMB,Government,,,medium,,,The dispute between Nigeria and Cameroon is over,,trade,exploration rights,territory,fishing rights,,,jamb-archive|needs-key,past-question,draft
GOV-J00556,JAMB,Government,,,medium,,,Nigeria's influence in OPEC is determined by the,,volume of her oil revenue,sizes of her refineries,accesibility of her oil fields,low sulphur content of her crude,,,jamb-archive|needs-key,past-question,draft
GOV-J00557,JAMB,Government,,,medium,,,The activities of Nigeria in the international community are primarily influenced by,,propaganda,national interest,military power,diplomacy,,,jamb-archive|needs-key,past-question,draft
GOV-J00558,JAMB,Government,,,medium,,,Nigeria's relations with Britain was at a very low ebb under the,,Shagari Regime,Buhari Regime,Gowon Regime,Babangida Regime,,,jamb-archive|needs-key,past-question,draft
GOV-J00559,JAMB,Government,,,medium,,,Nigeria's high standing in the UN General Assembly is underscored by her,,military strenght,successes in UN elective offices,contribution to global peace,financial contributions,,,jamb-archive|needs-key,past-question,draft
GOV-J00560,JAMB,Government,,,medium,,,Nigeria's Non-Alignment Policy is constrained by her,,strong ties with Western powers,membership of the ECOWAS,Afrocentric posture,membership of the UNO,,,jamb-archive|needs-key,past-question,draft
GOV-J00561,JAMB,Government,,,medium,,,The main constraint on Nigeria-Francophone West African cooperation is,,cultural differences,ideological differences,economic differences,poor road network,,,jamb-archive|needs-key,past-question,draft
GOV-J00562,JAMB,Government,,,medium,,,The majority of the OPEC members are from,,Latin America,The Middle East Countries,Asia,Africa,,,jamb-archive|needs-key,past-question,draft
GOV-J00563,JAMB,Government,,,medium,,,The non-British colony which is a member of the Common wealth is,,Rwanda,Guinea-Bissau,Mozambique,Eritrea,,,jamb-archive|needs-key,past-question,draft
